oat_run_id,run_status,run_started_at,run_completed_at,run_total_duration_s,experiments_file,experiment_index,experiment_label,experiment_status,experiment_started_at,experiment_ended_at,experiment_wall_clock_s,experiment_disk_free_pct,benchmark_id,experiment_error,skip_reason,scale_factor,batch_1_pct,batch_2_pct,batch_3_pct,batch_2_update_pct,batch_2_delete_pct,batch_3_update_pct,batch_3_delete_pct,schedule,parallel,openivm_validate,openivm_profile_refresh,openivm_query_log,storage_metrics,preserve_raw,spark_metrics_capture,spark_driver_pct_ram,spark_executor_pct_ram,spark_shuffle_partitions,spark_default_parallelism,spark_dbt_threads,engine,batch_num,batch_status,duration_s,batch_error,openivm_over_spark_duration_ratio,storage_status,visible_output_bytes,helper_data_bytes,metadata_bytes,source_bytes,total_bytes,helper_over_visible_ratio,storage_errors,storage_artifact,base_table_source_mode,base_table_bytes,base_table_baseline_kind,base_table_baseline_engine,base_table_baseline_bytes,base_table_storage_overhead_bytes,base_table_storage_overhead_ratio
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,duckdb,2,completed,34.407599687576294,,1.7240576057509776,ok,3837933526,0,442368,408839733,4247215627,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-duckdb-batch2.json,managed,408839733,self,duckdb,408839733,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,duckdb,3,completed,30.405879974365234,,1.911523618052848,ok,5775364653,0,638976,408957530,6184961159,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-duckdb-batch3.json,managed,408957530,self,duckdb,408957530,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,duckdb-openivm,1,completed,55.12082099914551,,4.539274072137584,ok,1900776036,0,4567040,408438358,2313781434,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-duckdb-openivm-batch1.json,managed,408438358,paired_engine,duckdb,408769332,-330974,-0.000809684029818558
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,duckdb-openivm,2,completed,36.45450830459595,,1.7240576057509776,ok,1991969517,107386,3567616,408508759,2404153278,5.390945949902305e-05,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-duckdb-openivm-batch2.json,managed,408508759,paired_engine,duckdb,408839733,-330974,-0.0008095446046091611
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,duckdb-openivm,3,completed,42.4765522480011,,1.911523618052848,ok,2141603568,284113,4395008,408626556,2554909245,0.00013266367512887895,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-duckdb-openivm-batch3.json,managed,408626556,paired_engine,duckdb,408957530,-330974,-0.0008093114216530015
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,feldera,1,completed,91.517,,4.539274072137584,ok,503070750,6546757751,93870,0,7049922371,13.013592523516822,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-feldera-batch1.json,shared_raw,741812840,self,feldera,741812840,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,feldera,2,completed,7.109,,1.7240576057509776,ok,503717387,6215993975,114797,0,6719826159,12.34024104671217,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-feldera-batch2.json,shared_raw,741897052,self,feldera,741897052,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,feldera,3,completed,7.208,,1.911523618052848,ok,504692271,6315962487,134379,0,6820789137,12.514482289347363,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-feldera-batch3.json,shared_raw,742026202,self,feldera,742026202,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,fabric-jvm-35,1,completed,835.753048658371,,4.539274072137584,ok,1858823831,0,13331396,400742107,2272897334,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-fabric-jvm-35-batch1.json,managed,400742107,self,fabric-jvm-35,400742107,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,fabric-jvm-35,2,completed,625.4697468280792,,1.7240576057509776,ok,3733208875,0,25290900,400858898,4159358673,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-fabric-jvm-35-batch2.json,managed,400858898,self,fabric-jvm-35,400858898,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,fabric-jvm-35,3,completed,525.3828909397125,,1.911523618052848,ok,5608425171,0,37155902,401025733,6046606806,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-fabric-jvm-35-batch3.json,managed,401025733,self,fabric-jvm-35,401025733,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,fabric-openivm-jvm-35,1,completed,966.2608485221863,,4.539274072137584,ok,1858843759,5952841,13352714,400742107,2278891421,0.003202442900958197,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-fabric-openivm-jvm-35-batch1.json,managed,400742107,paired_engine,fabric-jvm-35,400742107,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,fabric-openivm-jvm-35,2,completed,451.41124057769775,,1.7240576057509776,ok,3422294855,7452587,25054670,400858898,3855661010,0.0021776577751948262,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-fabric-openivm-jvm-35-batch2.json,managed,400858898,paired_engine,fabric-jvm-35,400858898,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,fabric-openivm-jvm-35,3,completed,440.8390965461731,,1.911523618052848,ok,4986044297,8590070,36845035,401025733,5432505135,0.0017228226402177108,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-fabric-openivm-jvm-35-batch3.json,managed,401025733,paired_engine,fabric-jvm-35,401025733,0,0.0
