query_name,phase_reached,meta_is_incremental,actual_is_incremental,is_correct,time_select_ms,time_mv_ms,time_refresh_ms,time_verify_ms,error
query_0815,6,1,1,1,0.23646,121.74,1.3232,2.8545,""
query_0816,6,1,1,1,0.32749,119.84,1.2927,3.0782,""
query_0817,6,1,1,1,0.27458,115.5,1.2474,1.5999,""
query_0818,6,1,1,1,0.29945,116.34,1.392,2.6891,""
query_0819,6,1,1,1,0.2142,115.37,1.2982,3.1495,""
query_0820,6,1,1,1,0.22229,113.34,1.279,2.6346,""
query_0821,6,1,1,1,0.24137,115.33,1.3782,2.7473,""
query_0822,6,1,1,1,0.21474,115.76,1.2857,2.8233,""
query_0823,6,1,1,1,0.2129,114.74,1.3165,2.9332,""
query_0824,6,1,1,1,0.24516,115.71,1.3202,3.1632,""
query_0825,6,1,1,1,0.24559,115.29,1.2717,2.7987,""
query_0826,6,1,1,1,0.21738,115.7,1.5137,2.9948,""
query_0827,6,1,1,1,0.22105,116.51,1.4382,3.105,""
query_0828,6,1,1,1,0.23102,125.22,1.3282,4.0926,""
query_0829,6,1,1,1,0.30185,117.67,1.2895,3.9934,""
query_0830,6,1,1,1,0.26388,114.05,1.276,1.6942,""
query_0831,6,1,1,1,0.30169,126.08,1.3964,3.6461,""
query_0832,6,1,1,1,0.24762,126.18,1.4199,2.7153,""
query_0833,6,1,1,1,0.26502,126.28,1.3167,2.5644,""
query_0834,6,1,1,1,0.25403,125.54,1.6281,2.4744,""
query_0835,6,1,1,1,0.24016,124.19,1.315,2.5682,""
query_0836,6,1,1,1,0.22678,123.64,1.5279,2.6206,""
query_0837,6,1,1,1,0.22237,120.61,1.2677,2.52,""
query_0838,6,1,1,1,0.21199,116.94,1.5639,3.2577,""
query_0839,6,1,1,1,0.2727,115.56,1.2741,2.7075,""
query_0840,6,1,1,1,0.23877,117.03,1.2857,2.5781,""
query_0841,6,1,1,1,0.23256,116.88,1.2729,2.9557,""
query_0842,6,1,1,1,0.29578,118.2,1.2505,3.4261,""
query_0843,6,1,1,1,0.26314,117.03,1.228,1.6902,""
query_0844,6,1,1,1,0.3029,117.16,1.2372,3.2495,""
query_0845,6,1,1,1,0.19696,115.86,1.2451,1.753,""
query_0846,6,1,1,1,0.25196,117.59,1.2466,2.0321,""
query_0847,6,1,1,1,0.22742,119.24,1.3218,2.1852,""
query_0848,6,1,1,1,0.23566,118.03,1.2486,2.157,""
query_0849,6,1,1,1,0.28028,118.69,1.2409,4.7499,""
query_0850,6,1,1,1,0.2672,119.62,1.2874,4.9012,""
query_0851,6,1,1,1,0.31107,114.56,1.2496,2.605,""
query_0852,6,1,1,1,0.22368,115.71,1.314,2.7437,""
query_0853,6,1,1,1,0.21784,115.23,1.2492,2.1157,""
query_0854,6,1,1,1,0.2308,115.6,1.3063,2.3982,""
query_0855,6,1,1,1,0.22378,114.56,1.258,2.4474,""
query_0856,6,1,1,1,0.21696,117.63,1.285,2.1085,""
query_0857,6,1,1,1,0.22022,117.43,1.5949,2.4783,""
query_0858,6,1,1,1,0.23836,117.17,1.2527,2.4779,""
query_0859,6,1,1,1,0.22396,114.99,1.2234,2.4382,""
query_0860,6,1,1,1,0.2179,115.07,1.3396,2.6412,""
query_0861,6,1,1,1,0.30431,118.73,1.2805,3.2917,""
query_0862,6,1,1,1,0.29612,116.89,1.3534,2.9411,""
query_0863,6,1,1,1,0.35805,118.32,1.2995,2.796,""
query_0864,6,1,1,1,0.18566,111.85,1.6412,1.6728,""
query_0865,6,1,1,1,0.48286,123.03,1.4438,2.1357,""
query_0866,6,1,1,1,0.22399,114.6,1.3344,1.9481,""
query_0867,6,1,1,1,0.22698,116.87,2.0237,2.114,""
query_0868,6,1,1,1,0.21695,115.92,35.146,1.8179,""
query_0869,6,1,1,1,0.22784,117.4,37.02,2.0685,""
query_0870,6,1,1,1,0.3445,119.56,1.4504,2.125,""
query_0871,6,1,1,1,0.22895,119.97,1.3249,2.094,""
query_0872,6,1,1,1,0.2337,117.94,1.2606,1.9618,""
query_0873,6,1,1,1,0.22544,115.74,39.057,2.0234,""
query_0874,6,1,1,1,0.21682,116.46,39.304,2.2835,""
query_0875,6,1,1,1,0.22481,118.74,1.305,2.1142,""
query_0876,6,1,1,1,0.23793,116.65,1.6427,2.1822,""
query_0877,6,1,1,1,0.24612,116.11,1.2608,2.1762,""
query_0878,6,1,1,1,0.31054,121.38,37.699,2.6121,""
query_0879,6,1,1,1,0.27925,115.64,36.565,2.1936,""
query_0880,6,1,1,1,0.28648,115.86,1.3097,2.403,""
query_0881,6,1,1,1,0.18697,112.27,1.3113,1.4912,""
query_0882,6,1,1,1,0.26044,115.42,1.3168,2.124,""
query_0883,6,1,1,1,0.22672,115.86,1.4524,1.9875,""
query_0884,6,1,1,1,0.24472,118.7,43.664,2.0072,""
query_0885,6,1,1,1,0.23089,118.92,35.024,2.2657,""
query_0886,6,1,1,1,0.24076,116.58,37.409,2.6786,""
query_0887,6,1,1,1,0.22699,119.56,36.903,2.4032,""
query_0888,6,1,1,1,0.21573,118.76,40.435,2.0602,""
query_0889,6,1,1,1,0.22075,115.14,35.187,2.2558,""
query_0890,6,1,1,1,0.41367,115.38,37.76,2.2131,""
query_0891,6,1,1,1,0.21849,115.48,39.03,2.9548,""
query_0892,6,1,1,1,0.22963,120.51,47.463,2.7287,""
query_0893,6,1,1,1,0.23342,119.93,39.143,2.6819,""
query_0894,6,1,1,1,0.22028,119.9,1.5445,3.0533,""
query_0895,6,1,1,1,0.48569,126.01,1.3469,4.0548,""
query_0896,6,1,1,1,0.28744,119.05,1.31,2.8636,""
query_0897,6,1,1,1,0.29634,116.1,37.302,2.8368,""
query_0898,6,1,1,1,0.29797,118.6,1.2948,2.8684,""
query_0899,6,1,1,1,0.34682,117.01,1.2839,3.0475,""
query_0900,6,1,1,1,0.42478,119.04,37.219,3.5655,""
query_0901,6,1,1,1,0.33748,120.46,36.349,2.6195,""
query_0902,6,1,1,1,0.24472,119.8,37.287,2.9926,""
query_0903,6,1,1,1,0.28173,124.46,1.5291,3.254,""
query_0904,6,1,1,1,0.22041,119.88,1.2989,3.6441,""
query_0905,6,1,1,1,0.23785,121.07,38.46,3.0731,""
query_0906,6,1,1,1,0.22089,120.43,38.749,3.0962,""
query_0907,6,1,1,1,0.23095,123.95,41.196,3.6874,""
query_0908,6,1,1,1,0.34171,121.94,39.028,3.9043,""
query_0909,6,1,1,1,0.28048,119.37,1.3311,3.1281,""
query_0910,6,1,1,1,0.30128,118.34,38.352,3.9736,""
query_0911,6,1,1,1,0.21584,117.23,1.4386,2.1723,""
query_0912,6,1,1,1,0.2249,115.21,1.273,2.2468,""
query_0913,6,1,1,1,0.23161,115.87,37.024,2.3379,""
query_0914,6,1,1,1,0.22256,118.04,37.45,2.4716,""
query_0915,6,1,1,1,0.22288,116.85,37.225,2.2871,""
query_0916,6,1,1,1,0.32566,122.19,40.695,2.5849,""
query_0917,6,1,1,1,0.35308,119.81,38.653,2.5556,""
query_0918,6,1,1,1,0.23306,119.56,39.336,2.4189,""
query_0919,6,1,1,1,0.22577,119.5,38.52,2.5222,""
query_0920,6,1,1,1,0.22648,120.96,1.9018,3.2075,""
query_0921,6,1,1,1,0.50477,117.02,37.664,3.2547,""
query_0922,6,1,1,1,0.27761,114.44,36.751,2.9862,""
query_0923,6,1,1,1,0.29777,119.54,1.2703,2.8883,""
query_0924,6,1,1,1,0.22207,115.93,1.4417,1.5034,""
query_0925,6,1,1,1,0.40021,116.47,1.3225,2.4031,""
query_0926,6,1,1,1,0.22256,112.47,35.572,1.9015,""
query_0927,6,1,1,1,0.32395,122.45,1.2891,2.3599,""
query_0928,6,1,1,1,0.36711,124.21,1.959,5.3834,""
query_0929,6,1,1,1,0.42997,116.8,1.3437,4.3111,""
query_0930,6,1,1,1,0.22211,117.97,1.3938,3.0077,""
query_0931,6,1,1,1,0.25103,118.49,1.4449,3.1767,""
query_0932,6,1,1,1,0.22499,121.53,1.3297,3.1375,""
query_0933,6,1,1,1,0.24863,118.19,1.2668,3.2938,""
query_0934,6,1,1,1,0.21458,114.79,1.3069,2.83,""
query_0935,6,1,1,1,0.24299,115.15,1.2622,3.1195,""
query_0936,6,1,1,1,0.23262,119.31,1.4915,3.4001,""
query_0937,6,1,1,1,0.22855,120.13,1.312,3.1639,""
query_0938,6,1,1,1,0.23364,120.87,1.3571,3.2388,""
query_0939,6,1,1,1,0.26972,121.22,1.4464,3.8999,""
query_0940,6,1,1,1,0.35392,122.03,1.2269,4.4775,""
query_0941,6,1,1,1,0.27533,118.04,1.2713,3.4078,""
query_0942,6,1,1,1,0.29265,119.16,1.3113,3.6434,""
query_0943,6,1,1,1,0.18362,112.02,1.9477,1.594,""
query_0944,6,1,1,1,0.2568,118.58,1.2199,2.2091,""
query_0945,6,1,1,1,0.22313,113.81,1.2221,1.7856,""
query_0946,6,1,1,1,0.23446,115.75,1.4943,2.6276,""
query_0947,6,1,1,1,0.19803,113.91,1.4449,2.1795,""
query_0948,6,1,1,1,0.21509,115.74,1.2477,2.4511,""
query_0949,6,1,1,1,0.24666,117.57,36.873,2.3909,""
query_0950,6,1,1,1,0.22637,117.16,1.3816,2.1585,""
query_0951,6,1,1,1,0.22134,118.2,1.4014,2.1842,""
query_0952,6,1,1,1,0.24916,122.17,1.3079,2.3094,""
query_0953,6,1,1,1,0.28176,129.89,1.5883,2.7132,""
query_0954,6,1,1,1,0.25387,126.49,1.376,2.3023,""
query_0955,6,1,1,1,0.2416,123.9,1.3735,2.5641,""
query_0956,6,1,1,1,0.22458,125.91,1.9711,2.9766,""
query_0957,6,1,1,1,0.30204,120.12,39.539,2.7061,""
query_0958,6,1,1,1,0.24971,116.02,35.332,2.6189,""
query_0959,6,1,1,1,0.27973,124.43,37.33,2.6682,""
query_0960,6,1,1,1,0.20597,113.62,1.2469,2.5805,""
query_0961,6,1,1,1,0.21825,116.11,1.3426,2.5497,""
query_0962,6,1,1,1,0.23816,114.14,36.487,2.7411,""
query_0963,6,1,1,1,0.22209,114.99,1.588,2.9085,""
query_0964,6,1,1,1,0.22618,117.73,36.39,3.1766,""
query_0965,6,1,1,1,0.21852,120.89,1.2817,3.3032,""
query_0966,6,1,1,1,0.22313,133.93,1.7528,4.4782,""
query_0967,6,1,1,1,0.29235,144.78,45.284,3.6732,""
query_0968,6,1,1,1,0.26095,134.45,43.314,3.3269,""
query_0969,6,1,1,1,0.22626,126.37,1.4444,4.1499,""
query_0970,6,1,1,1,0.33024,122.85,40.124,4.6068,""
query_0971,6,1,1,1,0.27675,123.06,1.2684,3.6733,""
query_0972,6,1,1,1,0.3176,121.21,40.526,3.6066,""
query_0973,6,1,1,1,0.20125,120.51,1.3031,1.4532,""
query_0974,6,1,1,1,0.25396,119,1.3754,2.0846,""
query_0975,6,1,1,1,0.2379,119.42,38.165,1.9991,""
query_0976,6,1,1,1,0.26255,118.95,1.2861,2.5918,""
query_0977,6,1,1,1,0.27518,121.51,37.731,4.2138,""
query_0978,6,1,1,1,0.27087,118.63,1.4148,4.4834,""
query_0979,6,1,1,1,0.23241,123.71,37.721,2.4532,""
query_0980,6,1,1,1,0.24524,118.74,38.783,2.731,""
query_0981,6,1,1,1,0.21763,123.29,39.745,2.3399,""
query_0982,6,1,1,1,0.26288,123.16,38.799,2.4565,""
query_0983,6,1,1,1,0.23327,130.39,41.858,3.7267,""
query_0984,6,1,1,1,0.27753,130.34,40.498,3.1679,""
query_0985,6,1,1,1,0.20862,124.25,38.306,2.968,""
query_0986,6,1,1,1,0.26866,121.97,37.985,3.1918,""
query_0987,6,1,1,1,0.21918,122.12,1.3618,4.5946,""
query_0988,6,1,1,1,0.23334,119.88,39.144,4.1612,""
query_0989,6,1,1,1,0.18654,118.27,36.747,2.2506,""
query_0990,6,1,1,1,0.28218,116.96,37.376,4.5265,""
query_0991,6,1,1,1,0.21584,118.7,37.546,3.1072,""
query_0992,6,1,1,1,0.21648,117.28,37.121,2.9737,""
query_0993,6,1,1,1,0.19997,118.46,36.635,2.2649,""
query_0994,6,1,1,1,0.23745,116.5,36.748,2.9642,""
query_0995,6,1,1,1,0.2169,120.32,38.128,2.3317,""
query_0996,6,1,1,1,0.23369,120.98,39.799,2.9644,""
query_0997,6,1,1,1,0.19099,123.31,37.361,2.0871,""
query_0998,6,1,1,1,0.24954,117.01,39.176,2.6921,""
query_0999,6,1,1,1,0.23229,121.85,1.3688,1.4025,""
query_1000,6,1,1,1,0.22992,120.68,1.321,2.2518,""
query_1001,6,1,1,1,0.19024,120.53,1.3599,2.1929,""
query_1002,6,1,1,1,0.23741,117.31,1.3593,2.2265,""
query_1003,6,1,1,1,0.22041,118.03,1.3542,1.3614,""
query_1004,6,1,1,1,0.23681,117.73,1.2942,3.4276,""
query_1005,6,1,1,1,0.18815,116.92,1.3571,2.7007,""
query_1006,6,1,1,1,0.22156,116.04,1.3198,2.9376,""
query_1007,6,1,1,1,0.19935,113.58,1.209,2.3274,""
query_1008,6,1,1,1,0.23031,112.23,1.3513,2.2813,""
query_1009,6,1,1,1,0.18147,115.11,1.4261,2.1648,""
query_1010,6,1,1,1,0.22085,114.72,1.2805,2.2865,""
query_1011,6,1,1,1,0.20565,115.14,39.216,2.1668,""
query_1012,6,1,1,1,0.23455,122.49,1.3448,2.6138,""
query_1013,6,1,1,1,0.18918,119.51,36.51,1.9193,""
query_1014,6,1,1,1,0.24731,133.59,42.415,2.4754,""
query_1015,6,1,1,1,0.24338,128.58,38.494,6.3313,""
query_1016,6,1,1,1,0.2723,122.57,37.132,6.2365,""
query_1017,6,1,1,1,0.18181,120.83,36.242,2.4987,""
query_1018,6,1,1,1,0.26021,118.36,37.067,5.8471,""
query_1019,6,1,1,1,0.23135,116.97,36.452,5.9028,""
query_1020,6,1,1,1,0.22687,117.15,1.4207,5.9922,""
query_1021,6,1,1,1,0.18318,119.54,37.708,3.2518,""
query_1022,6,1,1,1,0.25124,120.27,36.195,6.0604,""
query_1023,6,1,1,1,0.21474,116.15,1.3145,4.3671,""
query_1024,6,1,1,1,0.2276,118.46,1.6679,4.3712,""
query_1025,6,1,1,1,0.20699,123.56,1.3185,3.559,""
query_1026,6,1,1,1,0.25751,121,1.8686,5.7598,""
query_1027,6,1,1,1,0.22578,130.81,38.341,3.8887,""
query_1028,6,1,1,1,0.25327,122.11,1.3868,4.2404,""
query_1029,6,1,1,1,0.19787,120.31,1.3664,2.2783,""
query_1030,6,1,1,1,0.23302,125.56,35.657,4.4159,""
query_1031,6,1,1,1,0.22112,120.67,1.3099,3.9644,""
query_1032,6,1,1,1,0.21953,114.95,34.407,4.0216,""
query_1033,6,1,1,1,0.16618,117.16,1.2351,3.1643,""
query_1034,6,1,1,1,0.34023,113.86,34.825,4.0824,""
query_1035,6,1,1,1,0.27783,118.95,47.973,6.3067,""
query_1036,6,1,1,1,0.2727,122.08,46.36,5.1951,""
query_1037,6,1,1,1,0.28716,121.54,47.336,5.4349,""
query_1038,6,1,1,1,0.28194,121.73,1.6635,4.9816,""
query_1039,6,1,1,1,0.24434,122.64,1.7734,2.6703,""
query_1040,6,1,1,1,0.27445,118.5,44.316,3.0219,""
query_1041,6,1,1,1,0.28662,119.11,44.261,2.8819,""
query_1042,6,1,1,1,0.29555,116.77,1.7773,5.4949,""
query_1043,6,1,1,1,0.28292,122.26,49.205,6.378,""
query_1044,6,1,1,1,0.43733,133.04,54.462,7.2,""
query_1045,6,1,1,1,0.32592,132.65,54.229,7.014,""
query_1046,6,1,1,1,0.43768,134.68,55.826,5.9238,""
query_1047,6,1,1,1,0.29264,131,46.61,2.3672,""
query_1048,6,1,1,1,0.29309,127.92,48.049,3.1533,""
query_1049,6,1,1,1,0.31289,124.72,45.423,2.8746,""
query_1050,6,1,1,1,0.30378,121.69,47.562,5.8545,""
query_1051,6,1,1,1,0.34496,133.54,1.7753,3.9079,""
query_1052,6,1,1,1,0.235,117.1,1.7679,4.31,""
query_1053,6,1,1,1,0.25355,116.36,46.457,3.8995,""
query_1054,6,1,1,1,0.25153,120.71,1.7311,4.0566,""
query_1055,6,1,1,1,0.25812,121.39,1.8057,2.4129,""
query_1056,6,1,1,1,0.26709,119.24,2.0428,3.1757,""
query_1057,6,1,1,1,0.45356,131.02,1.8477,3.3348,""
query_1058,6,1,1,1,0.28898,125.76,2.4867,4.5311,""
query_1059,6,1,1,1,0.29425,126.21,52.677,7.7689,""
query_1060,6,1,1,1,0.33297,129.33,49.505,5.4304,""
query_1061,6,1,1,1,0.28769,125.47,48.52,5.6092,""
query_1062,6,1,1,1,0.28514,127.5,51.105,6.7116,""
query_1063,6,1,1,1,0.30989,122.83,44.075,2.7691,""
query_1064,6,1,1,1,0.29347,124.76,46.948,3.0087,""
query_1065,6,1,1,1,0.30804,124.65,46.995,2.9806,""
query_1066,6,1,1,1,0.30195,125.21,50.615,6.8764,""
query_1067,6,1,1,1,0.26456,120.1,1.8622,6.5615,""
query_1068,6,1,1,1,0.25891,122.21,1.7371,5.6459,""
query_1069,6,1,1,1,0.25668,120.71,1.7776,4.9472,""
query_1070,6,1,1,1,0.25944,121.81,1.8276,4.6989,""
query_1071,6,1,1,1,0.25951,121.86,2.0025,2.669,""
query_1072,6,1,1,1,0.30913,121.38,1.7886,3.257,""
query_1073,6,1,1,1,0.30827,124.29,1.9164,3.0395,""
query_1074,6,1,1,1,0.41862,133.94,1.9326,5.2973,""
query_1075,6,1,1,1,0.30175,130.15,51.639,5.516,""
query_1076,6,1,1,1,0.28781,124.98,56.014,7.5423,""
query_1077,6,1,1,1,0.30179,125.71,46.979,5.1962,""
query_1078,6,1,1,1,0.27862,123.72,49.429,6.0739,""
query_1079,6,1,1,1,0.29101,126.92,44.494,2.8744,""
query_1080,6,1,1,1,0.29324,125.47,49.12,5.2533,""
query_1081,6,1,1,1,0.37008,126.23,46.613,2.8455,""
query_1082,6,1,1,1,0.29168,120.93,47.91,5.4665,""
query_1083,6,1,1,1,0.26493,139.53,57.328,42.553,""
query_1084,6,1,1,1,0.30445,146,70.47,44.046,""
query_1085,6,1,1,1,0.33765,218.18,80.581,49.231,""
query_1086,6,1,1,1,0.34553,163.19,79.243,60.017,""
query_1087,6,1,1,1,0.43161,163.03,55.331,5.8985,""
query_1088,6,1,1,1,0.42545,149.48,67.973,12.508,""
query_1089,6,1,1,1,0.34147,132.97,49.435,5.3264,""
query_1090,6,1,1,1,0.33215,141.61,58.209,42.704,""
query_1091,6,1,1,1,0.30288,134.55,48.576,6.2492,""
query_1092,6,1,1,1,0.31773,130.87,50.445,6.6359,""
query_1093,6,1,1,1,0.29002,132.89,49.207,6.4151,""
query_1094,6,1,1,1,0.28671,125.01,48.738,6.3646,""
query_1095,6,1,1,1,0.26111,123.78,47.526,2.9244,""
query_1096,6,1,1,1,0.29355,127.98,47.505,3.8179,""
query_1097,6,1,1,1,0.31998,136.78,49.771,3.2294,""
query_1098,6,1,1,1,0.316,131.27,49.109,6.9912,""
query_1099,6,1,1,1,0.29045,127.32,48.999,5.7368,""
query_1100,6,1,1,1,0.27049,128.27,47.595,5.1301,""
query_1101,6,1,1,1,0.25819,123.45,46.352,5.633,""
query_1102,6,1,1,1,0.28562,121.86,48.671,5.6682,""
query_1103,6,1,1,1,0.27444,121,1.7786,4.6394,""
query_1104,6,1,1,1,0.28645,124.95,46.03,5.2182,""
query_1105,6,1,1,1,0.29417,123.61,47.376,5.8659,""
query_1106,6,1,1,1,0.40029,124.6,47.669,6.2091,""
query_1107,6,1,1,1,0.26157,120.86,46.041,4.6781,""
query_1108,6,1,1,1,0.25568,124.9,1.6792,5.9174,""
query_1109,6,1,1,1,0.26913,127.07,48.106,4.8339,""
query_1110,6,1,1,1,0.289,130.73,2.0309,7.3359,""
query_1111,6,1,1,1,0.28194,135.51,47.572,3.122,""
query_1112,6,1,1,1,0.33247,142.98,52.143,6.2996,""
query_1113,6,1,1,1,0.32806,135.77,49.976,3.3283,""
query_1114,6,1,1,1,0.30655,127.5,48.013,4.2842,""
query_1115,6,1,1,1,0.31549,124.44,46.631,6.2319,""
query_1116,6,1,1,1,0.27721,122.05,47.919,5.6744,""
query_1117,6,1,1,1,0.28164,122.13,47.48,5.4423,""
query_1118,6,1,1,1,0.26595,123.08,51.407,5.7953,""
query_1119,6,1,1,1,0.28237,121.41,44.814,2.8974,""
query_1120,6,1,1,1,0.30494,122.4,50.203,3.8439,""
query_1121,6,1,1,1,0.33818,124.77,48.554,3.4266,""
query_1122,6,1,1,1,0.35847,128.05,49.704,6.3751,""
query_1123,6,1,1,1,0.2663,135,1.8434,14.757,""
query_1124,6,1,1,1,0.25559,136.2,1.8382,18.218,""
query_1125,6,1,1,1,0.28056,137.02,61.015,16.478,""
query_1126,6,1,1,1,0.26677,151.13,2.0705,15.939,""
query_1127,6,1,1,1,0.2776,126.6,43.666,2.9771,""
query_1128,6,1,1,1,0.33207,128.53,2.1336,7.773,""
query_1129,6,1,1,1,0.46936,124.28,1.8177,3.0237,""
query_1130,6,1,1,1,0.3534,126.61,41.703,15.015,""
query_1131,6,1,1,1,0.33715,126.57,58.199,6.9857,""
query_1132,6,1,1,1,0.32099,125.5,55.415,5.0221,""
query_1133,6,1,1,1,0.35654,123.25,57.646,5.3217,""
query_1134,6,1,1,1,0.33203,130.83,65.05,20.233,""
query_1135,6,1,1,1,0.35051,126.95,58.719,5.0494,""
query_1136,6,1,1,1,0.35635,125.93,64.934,5.3662,""
query_1137,6,1,1,1,0.33161,129.76,61.571,5.1576,""
query_1138,6,1,1,1,0.33284,128.69,63.745,4.4263,""
query_1139,6,1,1,1,0.57065,135.87,70.532,5.209,""
query_1140,6,1,1,1,0.35484,136.67,64.902,7.269,""
query_1141,6,1,1,1,0.33357,132.95,58.65,3.127,""
query_1142,6,1,1,1,0.33197,128.19,56.494,3.4435,""
query_1143,6,1,1,1,0.3149,134.75,65.84,33.948,""
query_1144,6,1,1,1,0.3814,140.15,58.497,6.2827,""
query_1145,6,1,1,1,0.37049,129.75,60.236,6.6268,""
query_1146,6,1,1,1,0.29113,124.14,59.3,6.1008,""
query_1147,6,1,1,1,0.37248,124.4,56.598,4.9373,""
query_1148,6,1,1,1,0.40761,135.79,66.328,5.0174,""
query_1149,6,1,1,1,0.33621,147.05,62.877,31.58,""
query_1150,6,1,1,1,0.37084,135.33,2.5061,6.231,""
query_1151,6,1,1,1,0.39247,129.34,2.3379,6.1159,""
query_1152,6,1,1,1,0.22588,118.89,37.389,1.8697,""
query_1153,6,1,1,1,0.22186,118.12,36.503,1.9695,""
query_1154,6,1,1,1,0.20656,118.78,37.488,1.8033,""
query_1155,6,1,1,1,0.21534,116.58,35.287,1.9943,""
query_1156,6,1,1,1,0.2028,114.51,35.295,1.8997,""
query_1157,6,1,1,1,0.21702,114.73,35.785,1.8877,""
query_1158,6,1,1,1,0.20121,119.34,1.3644,1.9091,""
query_1159,6,1,1,1,0.22682,122.48,41.084,2.0259,""
query_1160,6,1,1,1,0.21676,128.94,1.3403,1.9334,""
query_1161,6,1,1,1,0.21575,120.61,35.933,1.7873,""
query_1162,6,1,1,1,0.18635,119.42,1.4026,2.2869,""
query_1163,6,1,1,1,0.20538,117.06,1.6472,2.4581,""
query_1164,6,1,1,1,0.19626,119.99,1.2866,2.9801,""
query_1165,6,1,1,1,0.20607,113.98,1.2797,1.7853,""
query_1166,6,1,1,1,0.1838,115.08,1.2967,2.641,""
query_1167,6,1,1,1,0.20476,117.63,1.2451,1.7326,""
query_1168,6,1,1,1,0.21152,120.73,1.2605,1.6923,""
query_1169,6,1,1,1,0.19119,111.79,1.3666,1.7531,""
query_1170,6,1,1,1,0.18501,119.14,1.2827,1.9093,""
query_1171,6,1,1,1,0.22056,115.09,1.3223,1.8127,""
query_1172,6,1,1,1,0.19196,120.1,35.691,2.4782,""
query_1173,6,1,1,1,0.23103,117.45,1.3301,1.8957,""
query_1174,6,1,1,1,0.1829,116.15,1.3053,2.1819,""
query_1175,6,1,1,1,0.19572,115.29,35.545,1.6382,""
query_1176,6,1,1,1,0.19809,113.58,36.375,2.4103,""
query_1177,6,1,1,1,0.20149,118.9,38.293,1.9754,""
query_1178,6,1,1,1,0.18782,123.27,2.0021,2.455,""
query_1179,6,1,1,1,0.21765,125.21,1.4993,2.429,""
query_1180,6,1,1,1,0.22762,126.81,39.367,2.7842,""
query_1181,6,1,1,1,0.25293,121.54,38.17,2.8057,""
query_1182,6,1,1,1,0.23132,120.58,41.225,2.9046,""
query_1183,6,1,1,1,0.25641,126.3,39.699,3.0363,""
query_1184,6,1,1,1,0.21653,123.8,36.473,4.439,""
query_1185,6,1,1,1,0.27363,123.09,1.2968,2.7839,""
query_1186,6,1,1,1,0.20099,117.35,37.029,3.2818,""
query_1187,6,1,1,1,0.23547,120.65,37.913,2.6198,""
query_1188,6,1,1,1,0.2109,120.74,38.31,3.6703,""
query_1189,6,1,1,1,0.23005,123.13,40.016,2.8166,""
query_1190,6,1,1,1,0.21188,123.11,2.1079,4.6064,""
query_1191,6,1,1,1,0.23538,126.11,1.3539,2.8835,""
query_1192,6,1,1,1,0.20968,120.41,36.957,4.1175,""
query_1193,6,1,1,1,0.24384,126.95,40.088,2.8581,""
query_1194,6,1,1,1,0.30816,126.03,42.881,2.8384,""
query_1195,6,1,1,1,0.30685,124.48,44.455,3.3499,""
query_1196,5,1,1,0,0.29447,120.02,41.945,2.9736,""
query_1197,5,1,1,0,0.31595,122.41,43.232,3.3342,""
query_1198,6,1,1,1,0.33998,120.5,40.694,1.6133,""
query_1199,6,1,1,1,0.2942,120.59,41.657,1.812,""
query_1200,5,1,1,0,0.2917,120.73,41.883,2.8587,""
query_1201,5,1,1,0,0.29178,126.23,44.298,3.0782,""
query_1202,6,1,1,1,0.3303,122.84,40.171,2.4926,""
query_1203,6,1,1,1,0.34351,123.77,43.575,3.2978,""
query_1204,6,1,1,1,0.31486,126.56,2.2539,5.2656,""
query_1205,6,1,1,1,0.41631,135.43,2.052,5.565,""
query_1206,6,1,1,1,0.2786,126.96,43.264,3.1273,""
query_1207,6,1,1,1,0.27006,126.8,41.232,2.9918,""
query_1208,6,1,1,1,0.27538,117.4,38.531,4.8469,""
query_1209,6,1,1,1,0.31074,120.55,38.038,2.7682,""
query_1210,6,1,1,1,0.26846,119.88,1.3889,2.5163,""
query_1211,6,1,1,1,0.31759,123.99,37.657,2.7483,""
query_1212,6,1,1,1,0.32279,123.51,1.2933,4.4664,""
query_1213,6,1,1,1,0.26017,119.21,37.224,2.422,""
query_1214,6,1,1,1,0.27904,115.32,1.3211,5.126,""
query_1215,6,1,1,1,0.31081,118.78,1.5522,2.5245,""
query_1216,6,1,1,1,0.30459,119.88,37.916,3.0608,""
query_1217,6,1,1,1,0.32342,121.8,40.158,3.2915,""
query_1218,6,1,1,1,0.34765,119.19,37.425,3.707,""
query_1219,6,1,1,1,0.26723,115.05,36.883,4.4846,""
query_1220,6,1,1,1,0.25061,118.3,1.4662,5.4263,""
query_1221,6,1,1,1,0.30084,124.1,1.6112,2.7168,""
query_1222,6,1,1,1,0.2875,137.71,44.148,5.9418,""
query_1223,6,1,1,1,0.56775,129.3,1.4448,6.0129,""
query_1224,6,1,1,1,0.32354,127.54,1.4596,8.3958,""
query_1225,6,1,1,1,0.29752,122.81,40.049,2.8431,""
query_1226,6,1,1,1,0.31011,119.68,37.754,2.6933,""
query_1227,6,1,1,1,0.30241,119.86,1.3817,2.473,""
query_1228,6,1,1,1,0.31096,118.37,2.076,2.8939,""
query_1229,6,1,1,1,0.26326,117.64,1.2856,4.771,""
query_1230,6,1,1,1,0.35728,124.33,39.719,3.1486,""
query_1231,6,1,1,1,0.31383,117.18,1.4255,5.9017,""
query_1232,6,1,1,1,0.2251,115.22,1.3147,4.9418,""
